Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,spend_ratio,spend_deviation_abs,is_spend_spike,is_new_account,account_age_years,is_low_history,txn_hour,txn_day_of_week,is_night_txn,is_weekend,risk_flag_count
T104437,CUST5300,2023-12-27 02:46:00,122.02,Entertainment,NetBanking,Desktop,Mumbai,0,63,420.87,1024,0,0,0.2899232542115142,298.85,0,0,2.8054794520547945,0,2,2,1,0,1
T104438,CUST9452,2023-08-20 02:15:00,391.58,Travel,Debit Card,POS,Chennai,1,49,286.0,844,0,0,1.3691608391608392,105.57999999999998,0,0,2.3123287671232875,0,2,6,1,1,2
T104439,CUST1900,2023-04-02 23:59:00,22.03,Entertainment,Debit Card,Mobile,Pune,0,123,194.88,458,0,0,0.11304392446633826,172.85,0,0,1.2547945205479452,0,23,6,0,1,0
T104440,CUST2345,2023-03-10 22:33:00,165.91,Electronics,Credit Card,Mobile,Chennai,0,124,98.07,1088,0,0,1.691750790251861,67.84,0,0,2.9808219178082194,0,22,4,0,0,0
T104441,CUST4221,2023-04-01 06:59:00,142.05,Entertainment,NetBanking,POS,Pune,0,194,252.73,234,0,0,0.5620622799034544,110.67999999999998,0,0,0.6410958904109589,0,6,5,0,1,0
T104442,CUST9984,2023-04-17 09:05:00,20.36,Health,NetBanking,Mobile,Delhi,0,40,133.68,919,0,0,0.1523040095751047,113.32000000000001,0,0,2.5178082191780824,0,9,0,0,0,0
T104443,CUST3052,2023-07-08 15:09:00,40.78,Grocery,Debit Card,POS,Hyderabad,0,85,478.23,1437,0,0,0.08527277669740502,437.45000000000005,0,0,3.936986301369863,0,15,5,0,1,0
T104444,CUST9656,2023-09-21 04:52:00,42.17,Travel,UPI,Mobile,Hyderabad,0,87,250.58,934,0,0,0.16828956820177188,208.41000000000003,0,0,2.558904109589041,0,4,3,1,0,1
T104445,CUST1907,2023-12-11 16:46:00,306.14,Fashion,Credit Card,POS,Kolkata,0,194,14.38,1319,0,0,21.289290681502084,291.76,1,0,3.6136986301369864,0,16,0,0,0,1
T104446,CUST6535,2023-06-18 01:14:00,15.96,Grocery,NetBanking,Desktop,Pune,1,80,55.51,1630,0,0,0.287515762925599,39.55,0,0,4.465753424657534,0,1,6,1,1,2
T104447,CUST5859,2023-12-05 22:55:00,128.42,Food,PayPal,Desktop,Pune,0,4,149.32,1496,1,1,0.860032145727297,20.900000000000006,0,0,4.098630136986301,1,22,1,0,0,1
T104448,CUST6763,2023-01-27 01:59:00,32.54,Health,PayPal,Desktop,Mumbai,1,34,55.16,1663,0,0,0.5899202320522118,22.619999999999997,0,0,4.556164383561644,0,1,4,1,0,2
T104449,CUST8821,2023-05-01 23:26:00,105.0,Fashion,UPI,Mobile,Delhi,0,5,448.04,726,0,0,0.2343540755289706,343.04,0,0,1.989041095890411,0,23,0,0,0,0
T104450,CUST7582,2023-10-24 10:50:00,43.58,Utilities,Debit Card,POS,Delhi,0,150,428.63,779,0,0,0.10167277138791031,385.05,0,0,2.1342465753424658,0,10,1,0,0,0
T104451,CUST4220,2023-08-01 08:02:00,69.09,Grocery,Debit Card,POS,Kolkata,0,148,485.72,1538,0,0,0.14224244420653875,416.63,0,0,4.213698630136986,0,8,1,0,0,0
T104452,CUST9278,2023-05-07 20:49:00,143.0,Electronics,Debit Card,Desktop,Chennai,0,103,356.17,1014,0,0,0.40149366875368503,213.17000000000002,0,0,2.778082191780822,0,20,6,0,1,0
T104453,CUST6265,2023-12-06 12:27:00,130.44,Food,PayPal,Desktop,Mumbai,0,175,326.28,1523,0,0,0.39977933063626336,195.83999999999997,0,0,4.1726027397260275,0,12,2,0,0,0
T104454,CUST3859,2023-07-15 22:07:00,161.05,Fashion,Debit Card,Desktop,Bengaluru,0,34,462.51,1319,0,0,0.3482086873797324,301.46,0,0,3.6136986301369864,0,22,5,0,1,0
T104455,CUST3425,2024-02-12 13:59:00,4.92,Electronics,PayPal,POS,Hyderabad,0,172,473.73,1015,0,0,0.01038566271927047,468.81,0,0,2.780821917808219,0,13,0,0,0,0
T104456,CUST3198,2023-11-03 04:19:00,94.23,Health,UPI,Desktop,Hyderabad,0,6,439.97,1968,0,0,0.21417369366093142,345.74,0,0,5.391780821917808,0,4,4,1,0,1
T104457,CUST3392,2023-10-15 08:10:00,12.06,Utilities,Credit Card,Mobile,Delhi,0,184,432.12,1797,0,0,0.027908914190502638,420.06,0,0,4.923287671232877,0,8,6,0,1,0
T104458,CUST6465,2023-03-02 05:22:00,43.0,Food,NetBanking,Desktop,Kolkata,0,29,339.13,1162,0,0,0.12679503435260814,296.13,0,0,3.1835616438356165,0,5,3,0,0,0
T104459,CUST7764,2023-11-23 07:00:00,63.63,Travel,UPI,Desktop,Mumbai,1,53,10.79,1542,0,0,5.897126969416127,52.84,1,0,4.2246575342465755,0,7,3,0,0,2
T104460,CUST1104,2023-04-30 01:10:00,41.23,Utilities,PayPal,POS,Bengaluru,0,1,220.46,1231,0,0,0.18701805316157125,179.23000000000002,0,0,3.372602739726027,1,1,6,1,1,1
T104461,CUST1973,2023-06-26 22:36:00,58.65,Electronics,UPI,Mobile,Hyderabad,0,59,321.47,278,0,0,0.18244315177154943,262.82000000000005,0,0,0.7616438356164383,0,22,0,0,0,0
T104462,CUST5039,2023-08-12 12:11:00,453.0,Grocery,NetBanking,POS,Mumbai,0,176,278.09,1889,0,0,1.6289690388003886,174.91000000000003,0,0,5.175342465753425,0,12,5,0,1,0
T104463,CUST1922,2023-01-10 13:15:00,11.62,Entertainment,Credit Card,Mobile,Bengaluru,0,7,412.35,1925,0,0,0.02817994422214138,400.73,0,0,5.273972602739726,0,13,1,0,0,0
T104464,CUST2788,2023-11-08 19:17:00,90.03,Fashion,NetBanking,Mobile,Pune,0,160,411.26,1058,0,0,0.2189126100277197,321.23,0,0,2.8986301369863012,0,19,2,0,0,0
T104465,CUST9172,2024-01-26 22:17:00,40.33,Food,PayPal,Desktop,Delhi,0,78,303.35,1210,0,0,0.1329487390802703,263.02000000000004,0,0,3.315068493150685,0,22,4,0,0,0
T104466,CUST5217,2024-02-06 14:01:00,11.42,Electronics,NetBanking,Desktop,Chennai,0,189,20.78,259,0,0,0.5495668912415784,9.360000000000001,0,0,0.7095890410958904,0,14,1,0,0,0
T104467,CUST4972,2023-04-03 12:58:00,13.83,Travel,UPI,POS,Hyderabad,0,185,190.97,657,0,0,0.07241975179347541,177.14,0,0,1.8,0,12,0,0,0,0
T104468,CUST5575,2023-08-14 22:40:00,238.5,Entertainment,Debit Card,POS,Hyderabad,0,51,122.12,1314,0,0,1.9529970520799214,116.38,0,0,3.6,0,22,0,0,0,0
T104469,CUST4063,2023-03-14 01:37:00,169.36,Fashion,UPI,POS,Bengaluru,0,147,176.01,857,0,0,0.9622180557922847,6.649999999999977,0,0,2.347945205479452,0,1,1,1,0,1
T104470,CUST1503,2023-05-14 11:43:00,190.05,Fashion,PayPal,Mobile,Chennai,0,27,312.47,350,0,0,0.6082183889653406,122.42000000000002,0,0,0.958904109589041,0,11,6,0,1,0
T104471,CUST2893,2023-10-12 20:55:00,381.72,Electronics,Credit Card,POS,Pune,0,63,42.57,1180,0,0,8.966878083157154,339.15000000000003,1,0,3.232876712328767,0,20,3,0,0,1
T104472,CUST8066,2023-03-25 13:29:00,18.69,Travel,NetBanking,Mobile,Mumbai,0,188,20.9,57,0,0,0.8942583732057418,2.2099999999999973,0,0,0.15616438356164383,0,13,5,0,1,0
T104473,CUST8411,2024-02-08 09:54:00,35.13,Health,Credit Card,Mobile,Delhi,0,61,224.07,880,0,0,0.15678136296693,188.94,0,0,2.410958904109589,0,9,3,0,0,0
T104474,CUST7098,2023-04-20 06:19:00,88.5,Entertainment,PayPal,Mobile,Mumbai,1,61,398.85,539,0,1,0.22188792779240316,310.35,0,0,1.4767123287671233,0,6,3,0,0,1
T104475,CUST7421,2024-02-21 09:29:00,52.9,Health,NetBanking,Mobile,Bengaluru,0,126,25.04,257,0,0,2.112619808306709,27.86,0,0,0.7041095890410959,0,9,2,0,0,0
T104476,CUST3457,2023-03-22 22:59:00,43.36,Food,UPI,Mobile,Hyderabad,0,45,426.03,670,0,0,0.10177687017346197,382.66999999999996,0,0,1.8356164383561644,0,22,2,0,0,0
T104477,CUST2905,2023-10-05 05:21:00,35.43,Electronics,UPI,Desktop,Pune,0,149,198.1,570,0,1,0.17884906612821808,162.67,0,0,1.5616438356164384,0,5,3,0,0,0
T104478,CUST8005,2024-01-01 10:02:00,72.07,Entertainment,PayPal,Mobile,Hyderabad,0,172,67.94,1232,0,0,1.0607889314100676,4.1299999999999955,0,0,3.3753424657534246,0,10,0,0,0,0
T104479,CUST6579,2024-02-04 03:01:00,68.57,Food,NetBanking,Mobile,Mumbai,0,129,288.07,1729,1,1,0.23803242267504424,219.5,0,0,4.736986301369863,0,3,6,1,1,2
T104480,CUST8977,2023-05-08 19:26:00,14.09,Utilities,UPI,Desktop,Pune,0,95,476.66,701,0,0,0.0295598539839718,462.57000000000005,0,0,1.9205479452054794,0,19,0,0,0,0
T104481,CUST7756,2023-11-06 05:43:00,51.05,Health,PayPal,Desktop,Kolkata,0,91,275.83,1885,0,0,0.185077765290215,224.77999999999997,0,0,5.164383561643835,0,5,0,0,0,0
T104482,CUST4259,2023-09-21 05:07:00,64.5,Utilities,PayPal,Desktop,Delhi,1,44,346.45,939,0,0,0.18617405108962332,281.95,0,0,2.5726027397260274,0,5,3,0,0,1
T104483,CUST7648,2023-05-16 10:02:00,67.57,Utilities,Credit Card,POS,Bengaluru,0,62,410.05,1341,0,0,0.1647847823436166,342.48,0,0,3.673972602739726,0,10,1,0,0,0
T104484,CUST4279,2023-08-20 07:38:00,18.87,Entertainment,UPI,POS,Delhi,0,61,401.68,1547,0,0,0.04697769368651663,382.81,0,0,4.238356164383561,0,7,6,0,1,0
T104485,CUST7641,2023-03-11 08:16:00,108.47,Fashion,NetBanking,Mobile,Bengaluru,0,79,45.83,1318,0,0,2.3667903120226925,62.64,0,0,3.610958904109589,0,8,5,0,1,0
T104486,CUST4757,2023-02-26 04:15:00,2.04,Food,UPI,Mobile,Delhi,0,89,373.09,1520,0,0,0.005467849580530168,371.04999999999995,0,0,4.164383561643835,0,4,6,1,1,1
T104487,CUST6605,2023-02-02 23:49:00,35.06,Utilities,UPI,Mobile,Kolkata,0,112,475.23,1448,0,0,0.0737748037792227,440.17,0,0,3.967123287671233,0,23,3,0,0,0
T104488,CUST5374,2023-12-18 11:30:00,121.21,Travel,UPI,Mobile,Mumbai,0,111,353.32,1485,0,0,0.3430601154760557,232.11,0,0,4.068493150684931,0,11,0,0,0,0
T104489,CUST9945,2023-01-25 19:49:00,66.39,Grocery,PayPal,Desktop,Chennai,0,50,419.86,1488,0,0,0.15812413661696756,353.47,0,0,4.076712328767123,0,19,2,0,0,0
T104490,CUST8780,2024-01-17 18:14:00,24.21,Health,Debit Card,POS,Pune,0,41,247.92,1441,0,0,0.09765246853823815,223.70999999999998,0,0,3.947945205479452,0,18,2,0,0,0
T104491,CUST9887,2023-02-11 01:05:00,94.98,Health,Debit Card,Desktop,Bengaluru,0,33,166.34,838,0,0,0.5709991583503667,71.36,0,0,2.2958904109589042,0,1,5,1,1,1
T104492,CUST2041,2023-12-31 08:54:00,67.03,Travel,Credit Card,POS,Mumbai,0,12,341.36,1590,0,0,0.19636161237403327,274.33000000000004,0,0,4.3561643835616435,0,8,6,0,1,0
T104493,CUST3870,2023-01-11 15:02:00,127.27,Entertainment,UPI,Desktop,Hyderabad,0,2,251.18,1198,0,0,0.5066884306075324,123.91000000000001,0,0,3.282191780821918,1,15,2,0,0,0
T104494,CUST1372,2023-03-28 15:19:00,106.25,Entertainment,Debit Card,Mobile,Hyderabad,0,107,448.69,1228,0,0,0.23680046357173104,342.44,0,0,3.3643835616438356,0,15,1,0,0,0
T104495,CUST7383,2023-11-04 01:19:00,75.35,Entertainment,Credit Card,POS,Delhi,0,149,487.45,549,0,0,0.1545799569186583,412.1,0,0,1.5041095890410958,0,1,5,1,1,1
T104496,CUST4198,2023-12-28 02:31:00,53.58,Food,PayPal,Mobile,Hyderabad,0,142,411.7,1367,0,0,0.13014330823415107,358.12,0,0,3.745205479452055,0,2,3,1,0,1
T104497,CUST6033,2023-08-16 18:06:00,11.43,Electronics,UPI,POS,Chennai,0,34,496.41,1674,0,0,0.023025321810600106,484.98,0,0,4.586301369863014,0,18,2,0,0,0
T104498,CUST7320,2023-06-01 10:49:00,24.23,Utilities,NetBanking,POS,Bengaluru,0,85,180.7,1182,0,0,0.13408965135583842,156.47,0,0,3.2383561643835614,0,10,3,0,0,0
T104499,CUST1931,2023-01-19 23:58:00,43.45,Fashion,PayPal,Mobile,Delhi,0,192,448.92,543,1,1,0.09678784638688408,405.47,0,0,1.4876712328767123,0,23,3,0,0,1
T104500,CUST6904,2023-03-05 21:12:00,73.16,Grocery,Credit Card,Mobile,Bengaluru,0,151,171.67,1063,0,0,0.42616648220422904,98.50999999999999,0,0,2.9123287671232876,0,21,6,0,1,0
T104501,CUST3443,2023-01-05 18:32:00,57.68,Electronics,PayPal,Mobile,Bengaluru,0,85,67.84,376,0,0,0.8502358490566038,10.160000000000004,0,0,1.0301369863013699,0,18,3,0,0,0
T104502,CUST4601,2024-01-25 17:53:00,27.19,Electronics,NetBanking,Desktop,Kolkata,0,50,314.47,146,0,0,0.08646293764111043,287.28000000000003,0,0,0.4,0,17,3,0,0,0
T104503,CUST7004,2024-01-31 16:55:00,0.52,Travel,PayPal,POS,Mumbai,0,142,232.94,440,0,0,0.0022323345067399333,232.42,0,0,1.2054794520547945,0,16,2,0,0,0
T104504,CUST2500,2023-04-27 20:57:00,54.85,Food,Credit Card,POS,Hyderabad,0,106,461.63,1450,0,0,0.1188181010766198,406.78,0,0,3.9726027397260273,0,20,3,0,0,0
T104505,CUST1318,2023-10-22 17:49:00,26.91,Health,NetBanking,POS,Pune,0,46,251.18,1884,0,0,0.10713432598136795,224.27,0,0,5.161643835616438,0,17,6,0,1,0
T104506,CUST1275,2023-02-14 02:30:00,106.12,Health,NetBanking,Mobile,Bengaluru,0,118,464.54,1064,0,0,0.22844103844663538,358.42,0,0,2.915068493150685,0,2,1,1,0,1
T104507,CUST1753,2023-07-04 16:47:00,1.94,Travel,PayPal,POS,Chennai,0,5,48.53,1451,0,0,0.03997527302699361,46.59,0,0,3.9753424657534246,0,16,1,0,0,0
T104508,CUST8090,2023-03-22 04:57:00,70.32,Food,NetBanking,POS,Kolkata,0,66,416.95,1661,0,1,0.1686533157452932,346.63,0,0,4.550684931506849,0,4,2,1,0,1
T104509,CUST2353,2023-08-25 10:36:00,227.06,Travel,PayPal,Mobile,Chennai,1,150,381.97,1945,0,0,0.5944445898892583,154.91000000000003,0,0,5.328767123287672,0,10,4,0,0,1
T104510,CUST4070,2024-02-08 12:02:00,15.33,Health,UPI,Mobile,Pune,0,70,362.79,1146,0,0,0.04225585049202017,347.46000000000004,0,0,3.1397260273972605,0,12,3,0,0,0
T104511,CUST6527,2023-06-11 05:29:00,51.04,Electronics,NetBanking,POS,Hyderabad,0,108,184.02,1155,0,0,0.27736115639604386,132.98000000000002,0,0,3.164383561643836,0,5,6,0,1,0
T104512,CUST3651,2023-10-08 06:25:00,7.67,Fashion,PayPal,Desktop,Hyderabad,0,2,394.04,127,0,0,0.019465028931072985,386.37,0,0,0.34794520547945207,1,6,6,0,1,0
T104513,CUST3851,2023-12-16 12:46:00,78.61,Utilities,UPI,Mobile,Delhi,1,29,246.82,311,0,0,0.3184912081678956,168.20999999999998,0,0,0.852054794520548,0,12,5,0,1,1
T104514,CUST5707,2023-10-24 18:13:00,63.98,Entertainment,NetBanking,Desktop,Delhi,0,61,360.45,836,1,0,0.1775003467887363,296.46999999999997,0,0,2.2904109589041095,0,18,1,0,0,1
T104515,CUST7804,2023-03-13 10:05:00,41.85,Food,UPI,Desktop,Delhi,0,100,280.59,889,0,0,0.14915000534587836,238.73999999999998,0,0,2.4356164383561643,0,10,0,0,0,0
T104516,CUST2662,2024-02-19 02:48:00,58.95,Utilities,NetBanking,Desktop,Hyderabad,0,128,87.15,1721,0,0,0.6764199655765921,28.200000000000003,0,0,4.715068493150685,0,2,0,1,0,1
T104517,CUST8078,2023-02-19 16:37:00,181.51,Grocery,Credit Card,Desktop,Bengaluru,0,199,41.63,686,1,1,4.360076867643526,139.88,1,0,1.8794520547945206,0,16,6,0,1,2
T104518,CUST9584,2023-03-17 21:11:00,17.48,Grocery,Credit Card,Mobile,Mumbai,0,144,189.43,1474,1,1,0.09227683049147442,171.95000000000002,0,0,4.038356164383561,0,21,4,0,0,1
T104519,CUST9115,2023-05-12 04:52:00,1.83,Electronics,PayPal,POS,Pune,0,192,467.07,1417,0,0,0.003918042263472285,465.24,0,0,3.882191780821918,0,4,4,1,0,1
T104520,CUST7053,2023-12-02 04:17:00,158.25,Travel,Debit Card,POS,Kolkata,0,97,269.57,240,0,0,0.5870460362800015,111.32,0,0,0.6575342465753424,0,4,5,1,1,1
T104521,CUST9211,2023-10-15 03:58:00,68.85,Travel,Credit Card,Mobile,Pune,0,97,403.07,1720,0,0,0.1708140025305778,334.22,0,0,4.712328767123288,0,3,6,1,1,1
T104522,CUST3420,2023-04-26 13:15:00,177.06,Health,Debit Card,Mobile,Pune,0,14,292.22,1807,0,0,0.6059133529532543,115.16000000000003,0,0,4.950684931506849,0,13,2,0,0,0
T104523,CUST4057,2023-08-16 11:06:00,72.69,Electronics,UPI,Desktop,Delhi,0,43,479.37,537,0,0,0.15163652293635396,406.68,0,0,1.4712328767123288,0,11,2,0,0,0
T104524,CUST6089,2023-12-14 10:22:00,132.93,Health,UPI,Desktop,Mumbai,0,171,191.03,1129,0,0,0.6958592891168927,58.099999999999994,0,0,3.0931506849315067,0,10,3,0,0,0
T104525,CUST5167,2024-02-02 13:00:00,44.92,Health,Debit Card,Mobile,Chennai,0,70,37.95,1376,0,0,1.1836627140974967,6.969999999999999,0,0,3.76986301369863,0,13,4,0,0,0
T104526,CUST9174,2023-08-17 14:54:00,110.86,Grocery,PayPal,POS,Hyderabad,0,55,392.53,1943,0,0,0.2824242733039513,281.66999999999996,0,0,5.323287671232877,0,14,3,0,0,0
T104527,CUST8325,2023-09-09 13:45:00,195.39,Health,NetBanking,Desktop,Chennai,0,31,355.67,481,0,0,0.5493575505384204,160.28000000000003,0,0,1.3178082191780822,0,13,5,0,1,0
T104528,CUST5952,2023-04-26 09:52:00,67.91,Utilities,Debit Card,Mobile,Delhi,0,76,268.49,716,0,0,0.25293307013296584,200.58,0,0,1.9616438356164383,0,9,2,0,0,0
T104529,CUST9540,2023-04-07 15:57:00,15.95,Entertainment,Debit Card,Mobile,Bengaluru,0,168,169.93,652,0,0,0.09386217854410639,153.98000000000002,0,0,1.7863013698630137,0,15,4,0,0,0
T104530,CUST4744,2023-09-08 12:16:00,25.05,Health,Debit Card,Mobile,Kolkata,0,155,102.25,1000,0,0,0.2449877750611247,77.2,0,0,2.73972602739726,0,12,4,0,0,0
T104531,CUST3239,2023-11-21 17:08:00,17.72,Grocery,Debit Card,Desktop,Kolkata,0,52,246.32,959,0,0,0.07193894121468009,228.6,0,0,2.627397260273973,0,17,1,0,0,0
T104532,CUST1613,2023-11-17 05:31:00,22.68,Entertainment,Debit Card,Mobile,Delhi,0,128,336.44,47,0,0,0.06741172274402568,313.76,0,0,0.12876712328767123,0,5,4,0,0,0
T104533,CUST1739,2023-07-08 03:26:00,29.27,Travel,PayPal,POS,Mumbai,0,7,293.65,1344,0,0,0.09967648561212328,264.38,0,0,3.682191780821918,0,3,5,1,1,1
T104534,CUST5150,2024-02-11 08:18:00,64.8,Food,Credit Card,Mobile,Kolkata,0,174,224.37,815,0,0,0.2888086642599278,159.57,0,0,2.232876712328767,0,8,6,0,1,0
T104535,CUST1935,2023-07-17 10:16:00,70.94,Fashion,NetBanking,Desktop,Delhi,0,100,274.45,1803,0,0,0.25848059755875386,203.51,0,0,4.93972602739726,0,10,0,0,0,0
T104536,CUST6185,2023-01-29 06:35:00,44.48,Health,Credit Card,POS,Pune,1,161,62.9,227,0,0,0.7071542130365659,18.42,0,0,0.6219178082191781,0,6,6,0,1,1
T104537,CUST8274,2023-11-11 00:32:00,76.45,Utilities,Debit Card,POS,Bengaluru,0,136,350.96,1215,0,1,0.21783109186232053,274.51,0,0,3.328767123287671,0,0,5,1,1,1
T104538,CUST8466,2024-01-30 06:44:00,6.81,Entertainment,Credit Card,Mobile,Bengaluru,0,133,369.79,446,0,0,0.01841585764893588,362.98,0,0,1.2219178082191782,0,6,1,0,0,0
T104539,CUST4879,2023-12-18 02:52:00,7.35,Food,PayPal,Mobile,Hyderabad,0,61,15.61,413,0,0,0.4708520179372197,8.26,0,0,1.1315068493150684,0,2,0,1,0,1
T104540,CUST9676,2023-02-21 00:12:00,15.08,Grocery,UPI,POS,Hyderabad,0,104,142.55,229,0,0,0.10578744300245527,127.47000000000001,0,0,0.6273972602739726,0,0,1,1,0,1
T104541,CUST9199,2023-11-17 23:22:00,58.4,Food,Credit Card,Mobile,Pune,0,188,55.14,1799,0,0,1.0591222343126587,3.259999999999998,0,0,4.928767123287671,0,23,4,0,0,0
T104542,CUST5621,2023-03-24 11:37:00,19.26,Fashion,NetBanking,Desktop,Bengaluru,0,152,499.13,924,0,0,0.03858714162642999,479.87,0,0,2.5315068493150683,0,11,4,0,0,0
T104543,CUST4519,2024-02-12 17:17:00,26.65,Utilities,PayPal,POS,Pune,0,7,300.74,1905,0,0,0.08861475028263616,274.09000000000003,0,0,5.219178082191781,0,17,0,0,0,0
T104544,CUST7522,2024-02-19 02:04:00,40.91,Food,UPI,Mobile,Bengaluru,1,189,238.21,1551,0,0,0.1717392216951429,197.3,0,0,4.249315068493151,0,2,0,1,0,2
T104545,CUST9053,2023-11-26 10:55:00,133.65,Utilities,PayPal,POS,Mumbai,0,83,236.87,1009,0,0,0.5642335458268248,103.22,0,0,2.7643835616438355,0,10,6,0,1,0
T104546,CUST1189,2023-09-13 09:17:00,1.12,Entertainment,Debit Card,Mobile,Delhi,0,95,482.74,1096,0,0,0.0023200894891660107,481.62,0,0,3.0027397260273974,0,9,2,0,0,0
T104547,CUST1740,2023-09-21 04:24:00,83.84,Food,UPI,Mobile,Hyderabad,0,164,333.33,111,0,1,0.2515225152251523,249.48999999999998,0,0,0.3041095890410959,0,4,3,1,0,1
T104548,CUST2224,2023-08-16 10:55:00,88.42,Utilities,NetBanking,Desktop,Mumbai,0,27,92.64,1592,0,0,0.9544473229706391,4.219999999999999,0,0,4.361643835616438,0,10,2,0,0,0
T104549,CUST2853,2023-06-13 07:15:00,128.22,Food,UPI,Mobile,Kolkata,0,124,229.6,1357,0,0,0.5584494773519164,101.38,0,0,3.717808219178082,0,7,1,0,0,0
T104550,CUST9069,2023-07-22 23:01:00,215.95,Food,NetBanking,Mobile,Delhi,0,157,389.36,1634,0,0,0.5546281076638586,173.41000000000003,0,0,4.476712328767123,0,23,5,0,1,0
T104551,CUST7852,2023-10-06 20:43:00,1.63,Electronics,Debit Card,Mobile,Hyderabad,0,87,217.44,1252,0,0,0.0074963208241353935,215.81,0,0,3.43013698630137,0,20,4,0,0,0
T104552,CUST9970,2023-06-25 04:37:00,13.36,Health,NetBanking,Desktop,Kolkata,0,148,161.67,1459,0,0,0.08263747139234243,148.31,0,0,3.9972602739726026,0,4,6,1,1,1
T104553,CUST2814,2023-07-26 02:32:00,173.84,Grocery,PayPal,Mobile,Pune,0,70,495.7,1983,0,0,0.35069598547508574,321.86,0,0,5.432876712328767,0,2,2,1,0,1
T104554,CUST4893,2023-03-29 15:42:00,49.08,Fashion,Credit Card,Mobile,Kolkata,0,114,468.46,1480,0,0,0.10476881697476839,419.38,0,0,4.054794520547945,0,15,2,0,0,0
T104555,CUST7424,2023-04-01 22:01:00,66.52,Grocery,PayPal,Mobile,Mumbai,0,76,471.36,1514,0,0,0.1411235573659199,404.84000000000003,0,0,4.147945205479452,0,22,5,0,1,0
T104556,CUST5942,2024-02-06 18:58:00,87.02,Electronics,PayPal,POS,Chennai,0,114,74.52,913,0,0,1.167740203972088,12.5,0,0,2.5013698630136987,0,18,1,0,0,0
T104557,CUST8361,2023-02-15 05:30:00,90.92,Electronics,UPI,Desktop,Kolkata,0,3,124.79,509,0,0,0.7285840211555413,33.870000000000005,0,0,1.3945205479452054,1,5,2,0,0,0
T104558,CUST3040,2023-06-02 21:52:00,214.75,Entertainment,Debit Card,POS,Chennai,0,167,226.61,757,0,0,0.9476633864348439,11.860000000000014,0,0,2.073972602739726,0,21,4,0,0,0
T104559,CUST2951,2023-07-23 03:23:00,463.39,Electronics,Credit Card,Desktop,Hyderabad,0,99,417.74,153,0,1,1.1092784985876383,45.64999999999998,0,0,0.4191780821917808,0,3,6,1,1,1
T104560,CUST6063,2023-08-03 16:47:00,101.88,Health,NetBanking,Desktop,Mumbai,0,124,371.05,557,0,0,0.27457216008624175,269.17,0,0,1.526027397260274,0,16,3,0,0,0
T104561,CUST5875,2023-08-05 18:00:00,27.09,Electronics,UPI,POS,Kolkata,0,45,426.34,1691,0,0,0.06354083595252616,399.25,0,0,4.632876712328767,0,18,5,0,1,0
T104562,CUST9406,2023-08-03 06:36:00,169.46,Food,Debit Card,Desktop,Delhi,0,126,461.17,555,0,0,0.36745668625452654,291.71000000000004,0,0,1.5205479452054795,0,6,3,0,0,0
T104563,CUST8741,2023-12-07 21:12:00,4.04,Grocery,Credit Card,Desktop,Kolkata,0,68,392.58,68,0,0,0.010290896123083194,388.53999999999996,0,0,0.1863013698630137,0,21,3,0,0,0
T104564,CUST4526,2023-11-22 05:55:00,21.02,Travel,PayPal,POS,Delhi,1,31,138.27,1252,0,1,0.15202140739133577,117.25000000000001,0,0,3.43013698630137,0,5,2,0,0,1
T104565,CUST3810,2024-02-19 05:32:00,182.14,Fashion,Debit Card,Mobile,Mumbai,0,106,149.87,137,1,1,1.2153199439514244,32.26999999999998,0,0,0.37534246575342467,0,5,0,0,0,1
T104566,CUST5080,2023-03-19 09:56:00,23.68,Electronics,Debit Card,Desktop,Chennai,0,38,182.72,297,0,0,0.1295971978984238,159.04,0,0,0.8136986301369863,0,9,6,0,1,0
T104567,CUST9598,2023-05-17 02:15:00,19.94,Grocery,Debit Card,POS,Mumbai,1,134,158.51,1406,0,0,0.12579647971736801,138.57,0,0,3.852054794520548,0,2,2,1,0,2
T104568,CUST1085,2023-01-29 09:17:00,11.89,Entertainment,PayPal,Desktop,Chennai,1,8,132.06,340,0,0,0.09003483265182494,120.17,0,0,0.9315068493150684,0,9,6,0,1,1
T104569,CUST4221,2023-02-03 05:13:00,156.78,Electronics,NetBanking,POS,Chennai,0,28,378.72,1443,0,0,0.4139733840304182,221.94000000000003,0,0,3.9534246575342467,0,5,4,0,0,0
T104570,CUST8673,2024-01-18 08:00:00,55.46,Health,UPI,Mobile,Pune,0,15,26.66,69,0,0,2.0802700675168793,28.8,0,0,0.18904109589041096,0,8,3,0,0,0
T104571,CUST2798,2023-04-20 03:06:00,89.89,Electronics,NetBanking,Desktop,Pune,1,8,366.91,1912,0,1,0.24499195988116976,277.02000000000004,0,0,5.238356164383561,0,3,3,1,0,2
T104572,CUST6689,2024-02-20 23:37:00,21.86,Electronics,Credit Card,Mobile,Delhi,0,54,413.55,810,0,0,0.05285938822391488,391.69,0,0,2.219178082191781,0,23,1,0,0,0
T104573,CUST8123,2023-05-10 08:19:00,113.52,Utilities,UPI,Mobile,Hyderabad,0,134,42.36,610,0,0,2.679886685552408,71.16,0,0,1.6712328767123288,0,8,2,0,0,0
